id,value
id_131,49.1551872565
id_132,20.6521409762
id_133,5.84965254639
id_134,20.0670026441
id_135,30.8678240138
id_136,64.5971561573
id_137,92.5577217157
id_138,25.9063231852
id_139,55.0303997017
id_140,78.6471422363
id_141,14.6436647588
id_142,50.4835396254
id_143,33.6164685822
id_144,32.7654840612
id_145,12.0559999959
id_146,34.694247507
id_147,47.0186420645
id_148,31.9932073743
id_149,19.0972124726
id_150,45.8332894566
id_151,33.4923787818
id_152,58.9485220989
id_153,21.0900609922
id_154,12.853644976
id_155,64.4258523038
id_156,13.9655490066
id_157,24.0535473755
id_158,42.7721050326
id_159,26.8102144007
id_160,11.6634390046
id_161,103.866933908
id_162,60.3434900454
id_163,33.9106477326
id_164,37.7598826559
id_165,35.0445105
id_166,43.0047038164
id_167,55.3311852389
id_168,14.10319861
id_169,24.0073515981
id_170,30.6913091399
id_171,28.5128794725
id_172,28.7391325835
id_173,41.6185716336
id_174,88.3629632183
id_175,50.3596312458
id_176,18.2441732617
id_177,27.8382563124
id_178,74.2771813266
id_179,26.6908061202
id_180,16.2848619918
id_181,33.6601554474
id_182,21.4127542482
id_183,36.1646189806
id_184,12.5840133091
id_185,35.5510776644
id_186,35.597622296
id_187,45.9558520194
id_188,75.5254416154
id_189,56.7059326241
id_190,6.98924386218
id_191,21.6580737915
id_192,17.6910397077
id_193,34.6751523473
id_194,25.3557171989
id_195,14.9188864484
id_196,12.2931174069
id_197,14.5069430569
id_198,24.5685283753
id_199,11.2971670092
id_200,9.3511661067
id_201,26.5049736393
id_202,31.9551929238
id_203,70.4086885144
id_204,14.6377635394
id_205,20.3770418898
id_206,60.3206274412
id_207,46.3156947351
id_208,21.7663688685
id_209,27.6108328304
id_210,43.6439858798
id_211,34.946575285
id_212,34.0028528904
id_213,17.3187415054
id_214,13.7808145175
id_215,4.17676902318
id_216,49.4971939499
id_217,7.90962936566
id_218,35.2227383415
id_219,98.255456888
id_220,52.4137636747
id_221,18.8448402293
id_222,38.4087435572
id_223,88.6140621897
id_224,30.8004105753
id_225,20.7746263535
id_226,12.9341283808
id_227,45.187165742
id_228,35.2230146855
id_229,33.1063837617
id_230,10.5980609761
id_231,33.042020818
id_232,4.13362383793
id_233,30.0660073955
id_234,57.920911758
id_235,23.599042602
id_236,15.5030257211
id_237,12.1345836632
id_238,15.7762438121
id_239,33.5868247253
id_240,25.9157348276
id_241,72.18111918
id_242,36.5692858612
id_243,35.230552169
id_244,56.3915978831
id_245,39.9303351274
id_246,42.193321399
id_247,45.2662543326
id_248,20.1665207058
id_249,4.16707345107
id_250,13.9801388043
id_251,35.0368768891
id_252,12.9981468452
id_253,26.4768766809
id_254,19.2179229889
id_255,31.7050552793
id_256,39.4460914232
id_257,4.48587191882
id_258,31.7099231675
id_259,39.1101350031
