id,value
id_117,14.5068710382
id_118,16.3581854804
id_119,22.7946676097
id_120,14.9934343458
id_121,20.9824254877
id_122,35.6358011161
id_123,10.7494577223
id_124,20.7670256786
id_125,8.47478387471
id_126,16.7489102331
id_127,16.5073011279
id_128,15.7948901049
id_129,30.0254246617
id_130,11.1608411391
id_131,24.8308483861
id_132,11.4660322242
id_133,8.61051892512
id_134,12.8967890618
id_135,17.2855526155
id_136,24.3841214577
id_137,31.5386171803
id_138,14.4129940709
id_139,21.7675292911
id_140,31.8959250423
id_141,7.63638574823
id_142,17.2958227421
id_143,19.296047766
id_144,23.4009074507
id_145,8.40642545617
id_146,21.2878782749
id_147,27.3740585285
id_148,19.2164248903
id_149,14.7142538874
id_150,24.3515341792
id_151,17.7689643067
id_152,29.7209722856
id_153,10.8233301109
id_154,13.0050410406
id_155,28.6976730998
id_156,12.9204181868
id_157,11.7495740589
id_158,22.9868592594
id_159,19.4837720498
id_160,9.07598538495
id_161,38.3216185861
id_162,28.4657143715
id_163,24.5515089472
id_164,22.9592702015
id_165,25.8172991767
id_166,26.2580549399
id_167,26.7805388475
id_168,11.7210948848
id_169,17.3486695003
id_170,12.519417972
id_171,12.032879116
id_172,25.2076290045
id_173,24.6292992258
id_174,32.0121462379
id_175,22.1576335567
id_176,13.1069410246
id_177,21.1768850363
id_178,24.1141607312
id_179,17.4937109884
id_180,12.6329730959
id_181,30.4864778919
id_182,14.3596333205
id_183,29.9901128412
id_184,19.1497583699
id_185,20.81804119
id_186,20.6571734512
id_187,21.0361050121
id_188,30.9557486205
id_189,31.5734973676
id_190,11.9188278422
id_191,12.698579352
id_192,16.5924150345
id_193,24.8162958374
id_194,14.2137300948
id_195,12.9556499296
id_196,9.83637178969
id_197,12.9650933713
id_198,19.8779305928
id_199,9.44025262315
id_200,10.0733629829
id_201,16.4292269058
id_202,23.8230260301
id_203,29.7690495325
id_204,18.2959489704
id_205,17.9679290282
id_206,13.8079340763
id_207,20.0159234533
id_208,15.1249850702
id_209,14.638300811
id_210,21.9373371646
id_211,21.2567321575
id_212,24.7068756583
id_213,18.256861957
id_214,12.9121101483
id_215,9.67657104718
id_216,27.2001179365
id_217,10.3663516089
id_218,21.5407332648
id_219,45.0868823463
id_220,30.1401990413
id_221,15.7521262188
id_222,24.5898871625
id_223,37.2087433492
id_224,17.4131581328
id_225,13.814922166
id_226,12.2770235774
id_227,20.6704207893
id_228,16.9386641075
id_229,17.2359652483
id_230,12.2557474602
id_231,18.4982455629
id_232,8.36505893682
id_233,15.0479027502
id_234,23.0329613054
id_235,17.1566876146
id_236,15.1302461509
id_237,9.30191626032
id_238,13.9782825336
id_239,14.8996407631
id_240,23.1991405976
id_241,32.3505766754
id_242,18.5381198527
id_243,25.3304383797
id_244,23.8936327006
id_245,30.022941775
id_246,18.8929111647
id_247,21.6955295787
id_248,12.5434836168
id_249,10.4905371151
id_250,10.0432588676
id_251,19.8863719028
id_252,12.0601760767
id_253,15.1404616785
id_254,13.8042934132
id_255,12.9164685961
id_256,22.0275422575
id_257,7.03699199146
id_258,25.1177691537
id_259,17.3621162521
