id,value
id_225,16.5189591216
id_226,18.4334502604
id_227,35.5103997265
id_228,32.1727630208
id_229,29.5077073806
id_230,7.92976261494
id_231,27.6404450446
id_232,5.90103849659
id_233,26.1620132244
id_234,46.6256060542
id_235,21.5692137947
id_236,21.3318702766
id_237,13.4423780655
id_238,18.7287147558
id_239,26.9284588549
id_240,33.3101014816
id_241,60.1455220381
id_242,30.3711078422
id_243,31.7224391605
id_244,42.8710593539
id_245,40.9158510393
id_246,37.6180789171
id_247,38.7752560484
id_248,21.898575811
id_249,12.9850523401
id_250,12.8676991119
id_251,33.1675185556
id_252,19.6325908555
id_253,21.0734957779
id_254,22.6772760793
id_255,25.0070603178
id_256,35.0988419796
id_257,10.768572427
id_258,32.3918228092
id_259,30.6589796855
