id,value
id_248,20.6138325813
id_249,8.24827731036
id_250,12.8827065732
id_251,34.2348334317
id_252,14.637657788
id_253,26.575185907
id_254,21.2880775074
id_255,27.0746493756
id_256,40.3408512306
id_257,4.40405828225
id_258,36.7539805846
id_259,34.403525292
