id,value
id_161,105.327262906
id_162,60.2539682096
id_163,28.6187700637
id_164,36.6977104525
id_165,33.8391770117
id_166,44.8743366616
id_167,57.1992306694
id_168,13.6602825989
id_169,22.5672256089
id_170,34.5488153449
id_171,28.7933303212
id_172,27.8693982389
id_173,37.0563907749
id_174,87.8922413469
id_175,52.8939405596
id_176,18.0686760024
id_177,24.9201389188
id_178,89.5506046938
id_179,27.5571598825
id_180,17.015698567
id_181,30.9448461591
id_182,20.5301459768
id_183,30.8614371926
id_184,11.8999912584
id_185,31.3039279222
id_186,34.6725313136
id_187,47.4813492926
id_188,74.1772779707
id_189,56.5941970552
id_190,6.08945365134
id_191,22.2321191551
id_192,13.9780767702
id_193,32.7159984696
id_194,27.7812412317
id_195,16.0542292398
id_196,13.1026094419
id_197,14.1086271927
id_198,22.6162102652
id_199,12.6203010622
id_200,8.48878095735
id_201,26.9505049223
id_202,35.762650594
id_203,73.0461376625
id_204,13.5156033375
id_205,18.7739638615
id_206,67.2125282629
id_207,49.1078131382
id_208,24.5850790011
id_209,27.9648444007
id_210,45.5891071244
id_211,35.6512185046
id_212,32.5153497434
id_213,15.4029180196
id_214,16.5803353131
id_215,5.25144934985
id_216,46.3562410294
id_217,6.81160788083
id_218,34.2383283341
id_219,100.123228108
id_220,53.1349507821
id_221,17.2255741639
id_222,36.5570643775
id_223,90.9397183672
id_224,33.256717986
id_225,18.2356321815
id_226,14.6269854604
id_227,47.5440054364
id_228,34.4607897946
id_229,36.0200726025
id_230,9.24904386487
id_231,32.31217626
id_232,3.25383238151
id_233,32.3723353483
id_234,59.7700624756
id_235,23.617290763
id_236,15.8785802661
id_237,12.9073940829
id_238,12.7142172676
id_239,35.7765600581
id_240,26.063548081
id_241,70.9332778597
id_242,36.9496091013
id_243,33.4032541013
id_244,60.5895472988
id_245,39.4429902429
id_246,43.6152809112
id_247,48.878547469
id_248,19.7060603051
id_249,2.35546683081
id_250,15.1011008372
id_251,35.4469973364
id_252,12.7711674532
id_253,26.8415189052
id_254,15.8869802049
id_255,32.228367885
id_256,38.031280655
id_257,4.32203533431
id_258,29.5843521132
id_259,41.67834685
